Año;Mes;Semana;Día;Fecha-Hora;Intervalo ;Fecha;País;ID_LOB;Skill;ACW;AHT;Chat;Atendidos
2025;enero;1;miércoles;01/01/2025 19:00;19:00:00;1/1/2025;Perú;null;null;;;2;0
2025;enero;1;miércoles;01/01/2025 18:30;18:30:00;1/1/2025;Argentina;null;null;;;2;0
2025;enero;1;miércoles;01/01/2025 18:00;18:00:00;1/1/2025;Chile;null;null;;;1;0
2025;enero;1;miércoles;01/01/2025 14:00;14:00:00;1/1/2025;Chile;null;null;;;1;0
2025;enero;1;miércoles;01/01/2025 23:30;23:30:00;1/1/2025;Panamá;P01;PS Live Chat - P01;281;4212;5;5
2025;enero;1;miércoles;01/01/2025 23:30;23:30:00;1/1/2025;Bolivia;P01;PS Live Chat - P01;42;1552;4;4
2025;enero;1;miércoles;01/01/2025 23:30;23:30:00;1/1/2025;Argentina;P01;PS Live Chat - P01;1012;28417;55;55
2025;enero;1;miércoles;01/01/2025 23:30;23:30:00;1/1/2025;Chile;P01;PS Live Chat - P01;16;5026;7;7
2025;enero;1;miércoles;01/01/2025 23:30;23:30:00;1/1/2025;Ecuador;P01;PS Live Chat - P01;66;1882;3;3
2025;enero;1;miércoles;01/01/2025 23:30;23:30:00;1/1/2025;Perú;P01;PS Live Chat - P01;169;3508;8;8
2025;enero;1;miércoles;01/01/2025 23:30;23:30:00;1/1/2025;Uruguay;P01;PS Live Chat - P01;20;685;2;2
2025;enero;1;miércoles;01/01/2025 23:00;23:00:00;1/1/2025;Argentina;P01;PS Live Chat - P01;1092;44206;80;80
2025;enero;1;miércoles;01/01/2025 23:00;23:00:00;1/1/2025;Guatemala;P01;PS Live Chat - P01;46;483;1;1
2025;enero;1;miércoles;01/01/2025 23:00;23:00:00;1/1/2025;Panamá;P01;PS Live Chat - P01;31;2821;4;4
2025;enero;1;miércoles;01/01/2025 23:00;23:00:00;1/1/2025;República Dominicana;P01;PS Live Chat - P01;21;1229;2;2
2025;enero;1;miércoles;01/01/2025 23:00;23:00:00;1/1/2025;Chile;P01;PS Live Chat - P01;49;8712;12;12
2025;enero;1;miércoles;01/01/2025 23:00;23:00:00;1/1/2025;Paraguay;P01;PS Live Chat - P01;13;531;1;1
2025;enero;1;miércoles;01/01/2025 23:00;23:00:00;1/1/2025;Bolivia;P01;PS Live Chat - P01;6;1247;3;3
2025;enero;1;miércoles;01/01/2025 23:00;23:00:00;1/1/2025;Honduras;P01;PS Live Chat - P01;2;886;1;1
2025;enero;1;miércoles;01/01/2025 23:00;23:00:00;1/1/2025;Perú;P01;PS Live Chat - P01;248;3589;5;5
2025;enero;1;miércoles;01/01/2025 23:00;23:00:00;1/1/2025;Ecuador;P01;PS Live Chat - P01;90;1061;3;3
2025;enero;1;miércoles;01/01/2025 23:00;23:00:00;1/1/2025;El Salvador;P01;PS Live Chat - P01;96;845;1;1
2025;enero;1;miércoles;01/01/2025 23:00;23:00:00;1/1/2025;Uruguay;P01;PS Live Chat - P01;0;2275;2;2
2025;enero;1;miércoles;01/01/2025 22:30;22:30:00;1/1/2025;Uruguay;P01;PS Live Chat - P01;32;783;2;2
2025;enero;1;miércoles;01/01/2025 22:30;22:30:00;1/1/2025;Panamá;P01;PS Live Chat - P01;1136;923;2;2
2025;enero;1;miércoles;01/01/2025 22:30;22:30:00;1/1/2025;Chile;P01;PS Live Chat - P01;229;1724;2;2
2025;enero;1;miércoles;01/01/2025 22:30;22:30:00;1/1/2025;Nicaragua;P01;PS Live Chat - P01;9;877;2;2
2025;enero;1;miércoles;01/01/2025 22:30;22:30:00;1/1/2025;Bolivia;P01;PS Live Chat - P01;51;1184;2;2
2025;enero;1;miércoles;01/01/2025 22:30;22:30:00;1/1/2025;Ecuador;P01;PS Live Chat - P01;0;550;1;1
2025;enero;1;miércoles;01/01/2025 22:30;22:30:00;1/1/2025;Perú;P01;PS Live Chat - P01;2040;5763;8;8
2025;enero;1;miércoles;01/01/2025 22:30;22:30:00;1/1/2025;Argentina;P01;PS Live Chat - P01;812;35603;64;64
2025;enero;1;miércoles;01/01/2025 22:00;22:00:00;1/1/2025;Chile;P01;PS Live Chat - P01;57;2388;5;5
2025;enero;1;miércoles;01/01/2025 22:00;22:00:00;1/1/2025;Perú;P01;PS Live Chat - P01;199;5581;9;9
2025;enero;1;miércoles;01/01/2025 22:00;22:00:00;1/1/2025;Bolivia;P01;PS Live Chat - P01;15;2947;4;4
2025;enero;1;miércoles;01/01/2025 22:00;22:00:00;1/1/2025;Uruguay;P01;PS Live Chat - P01;752;301;1;1
2025;enero;1;miércoles;01/01/2025 22:00;22:00:00;1/1/2025;República Dominicana;P01;PS Live Chat - P01;2;772;1;1
2025;enero;1;miércoles;01/01/2025 22:00;22:00:00;1/1/2025;Costa Rica;P01;PS Live Chat - P01;0;671;1;1
2025;enero;1;miércoles;01/01/2025 22:00;22:00:00;1/1/2025;Argentina;P01;PS Live Chat - P01;796;39560;73;73
2025;enero;1;miércoles;01/01/2025 22:00;22:00:00;1/1/2025;Ecuador;P01;PS Live Chat - P01;91;1235;2;2
2025;enero;1;miércoles;01/01/2025 21:30;21:30:00;1/1/2025;El Salvador;P01;PS Live Chat - P01;1;190;1;1
2025;enero;1;miércoles;01/01/2025 21:30;21:30:00;1/1/2025;Perú;P01;PS Live Chat - P01;63;2614;7;7
2025;enero;1;miércoles;01/01/2025 21:30;21:30:00;1/1/2025;Panamá;P01;PS Live Chat - P01;472;2724;4;4
2025;enero;1;miércoles;01/01/2025 21:30;21:30:00;1/1/2025;Honduras;P01;PS Live Chat - P01;30;437;1;1
2025;enero;1;miércoles;01/01/2025 21:30;21:30:00;1/1/2025;Ecuador;P01;PS Live Chat - P01;15;1996;4;4
2025;enero;1;miércoles;01/01/2025 21:30;21:30:00;1/1/2025;Bolivia;P01;PS Live Chat - P01;56;2404;4;4
2025;enero;1;miércoles;01/01/2025 21:30;21:30:00;1/1/2025;Chile;P01;PS Live Chat - P01;24;3284;6;6
2025;enero;1;miércoles;01/01/2025 21:30;21:30:00;1/1/2025;Argentina;P01;PS Live Chat - P01;1066;35765;65;64
2025;enero;1;miércoles;01/01/2025 21:00;21:00:00;1/1/2025;Chile;P01;PS Live Chat - P01;53;3376;5;5
2025;enero;1;miércoles;01/01/2025 21:00;21:00:00;1/1/2025;Panamá;P01;PS Live Chat - P01;31;431;1;1
2025;enero;1;miércoles;01/01/2025 21:00;21:00:00;1/1/2025;República Dominicana;P01;PS Live Chat - P01;11;1075;2;2
2025;enero;1;miércoles;01/01/2025 21:00;21:00:00;1/1/2025;Argentina;P01;PS Live Chat - P01;1502;19836;39;39
2025;enero;1;miércoles;01/01/2025 21:00;21:00:00;1/1/2025;Perú;P01;PS Live Chat - P01;23;1075;3;3
2025;enero;1;miércoles;01/01/2025 21:00;21:00:00;1/1/2025;Bolivia;P01;PS Live Chat - P01;16;1270;4;4
2025;enero;1;miércoles;01/01/2025 20:30;20:30:00;1/1/2025;Panamá;P01;PS Live Chat - P01;95;1609;3;3
2025;enero;1;miércoles;01/01/2025 20:30;20:30:00;1/1/2025;Perú;P01;PS Live Chat - P01;25;2165;5;5
2025;enero;1;miércoles;01/01/2025 20:30;20:30:00;1/1/2025;Chile;P01;PS Live Chat - P01;63;299;2;2
2025;enero;1;miércoles;01/01/2025 20:30;20:30:00;1/1/2025;Uruguay;P01;PS Live Chat - P01;2;520;1;1
2025;enero;1;miércoles;01/01/2025 20:30;20:30:00;1/1/2025;Argentina;P01;PS Live Chat - P01;450;22674;38;38
2025;enero;1;miércoles;01/01/2025 20:30;20:30:00;1/1/2025;El Salvador;P01;PS Live Chat - P01;0;463;1;1
2025;enero;1;miércoles;01/01/2025 20:30;20:30:00;1/1/2025;Venezuela;P01;PS Live Chat - P01;8;665;1;1
2025;enero;1;miércoles;01/01/2025 20:30;20:30:00;1/1/2025;República Dominicana;P01;PS Live Chat - P01;10;1050;3;3
2025;enero;1;miércoles;01/01/2025 20:00;20:00:00;1/1/2025;Perú;P01;PS Live Chat - P01;52;1639;4;4
2025;enero;1;miércoles;01/01/2025 20:00;20:00:00;1/1/2025;Argentina;P01;PS Live Chat - P01;142;8251;17;17
2025;enero;1;miércoles;01/01/2025 20:00;20:00:00;1/1/2025;República Dominicana;P01;PS Live Chat - P01;32;806;2;2
2025;enero;1;miércoles;01/01/2025 20:00;20:00:00;1/1/2025;El Salvador;P01;PS Live Chat - P01;1;279;1;1
2025;enero;1;miércoles;01/01/2025 20:00;20:00:00;1/1/2025;Ecuador;P01;PS Live Chat - P01;1;230;1;1
2025;enero;1;miércoles;01/01/2025 20:00;20:00:00;1/1/2025;Uruguay;P01;PS Live Chat - P01;43;1075;2;2
2025;enero;1;miércoles;01/01/2025 20:00;20:00:00;1/1/2025;Panamá;P01;PS Live Chat - P01;42;3031;5;5
2025;enero;1;miércoles;01/01/2025 20:00;20:00:00;1/1/2025;Chile;P01;PS Live Chat - P01;28;1867;4;4
2025;enero;1;miércoles;01/01/2025 20:00;20:00:00;1/1/2025;Paraguay;P01;PS Live Chat - P01;26;1739;4;4
2025;enero;1;miércoles;01/01/2025 19:30;19:30:00;1/1/2025;Bolivia;P01;PS Live Chat - P01;14;151;1;1
2025;enero;1;miércoles;01/01/2025 19:30;19:30:00;1/1/2025;Nicaragua;P01;PS Live Chat - P01;2;336;1;1
2025;enero;1;miércoles;01/01/2025 19:30;19:30:00;1/1/2025;Perú;P01;PS Live Chat - P01;1;1544;2;2
2025;enero;1;miércoles;01/01/2025 19:30;19:30:00;1/1/2025;Panamá;P01;PS Live Chat - P01;3;309;1;1
2025;enero;1;miércoles;01/01/2025 19:30;19:30:00;1/1/2025;Uruguay;P01;PS Live Chat - P01;237;590;1;1
2025;enero;1;miércoles;01/01/2025 19:30;19:30:00;1/1/2025;Chile;P01;PS Live Chat - P01;2;1309;2;2
2025;enero;1;miércoles;01/01/2025 19:30;19:30:00;1/1/2025;Argentina;P01;PS Live Chat - P01;252;8119;16;16
2025;enero;1;miércoles;01/01/2025 19:30;19:30:00;1/1/2025;Costa Rica;P01;PS Live Chat - P01;79;1205;2;2
2025;enero;1;miércoles;01/01/2025 19:30;19:30:00;1/1/2025;República Dominicana;P01;PS Live Chat - P01;48;421;1;1
2025;enero;1;miércoles;01/01/2025 19:00;19:00:00;1/1/2025;Nicaragua;P01;PS Live Chat - P01;3417;830;1;1
2025;enero;1;miércoles;01/01/2025 19:00;19:00:00;1/1/2025;Venezuela;P01;PS Live Chat - P01;6;574;1;1
2025;enero;1;miércoles;01/01/2025 19:00;19:00:00;1/1/2025;El Salvador;P01;PS Live Chat - P01;1;800;1;1
2025;enero;1;miércoles;01/01/2025 19:00;19:00:00;1/1/2025;Bolivia;P01;PS Live Chat - P01;17;1210;2;2
2025;enero;1;miércoles;01/01/2025 19:00;19:00:00;1/1/2025;Chile;P01;PS Live Chat - P01;4;1398;3;3
2025;enero;1;miércoles;01/01/2025 19:00;19:00:00;1/1/2025;Uruguay;P01;PS Live Chat - P01;3;469;2;2
2025;enero;1;miércoles;01/01/2025 19:00;19:00:00;1/1/2025;Argentina;P01;PS Live Chat - P01;172;11012;18;18
2025;enero;1;miércoles;01/01/2025 19:00;19:00:00;1/1/2025;Perú;P01;PS Live Chat - P01;37;1231;3;3
2025;enero;1;miércoles;01/01/2025 19:00;19:00:00;1/1/2025;Ecuador;P01;PS Live Chat - P01;1;4155;2;2
2025;enero;1;miércoles;01/01/2025 19:00;19:00:00;1/1/2025;República Dominicana;P01;PS Live Chat - P01;16;2051;2;2
2025;enero;1;miércoles;01/01/2025 19:00;19:00:00;1/1/2025;Paraguay;P01;PS Live Chat - P01;161;1040;1;1
2025;enero;1;miércoles;01/01/2025 18:30;18:30:00;1/1/2025;Panamá;P01;PS Live Chat - P01;94;3745;5;5
2025;enero;1;miércoles;01/01/2025 18:30;18:30:00;1/1/2025;Chile;P01;PS Live Chat - P01;42;1846;4;4
2025;enero;1;miércoles;01/01/2025 18:30;18:30:00;1/1/2025;Bolivia;P01;PS Live Chat - P01;78;1660;6;6
2025;enero;1;miércoles;01/01/2025 18:30;18:30:00;1/1/2025;Argentina;P01;PS Live Chat - P01;1578;11291;20;20
2025;enero;1;miércoles;01/01/2025 18:30;18:30:00;1/1/2025;Honduras;P01;PS Live Chat - P01;1;808;1;1
2025;enero;1;miércoles;01/01/2025 18:30;18:30:00;1/1/2025;Ecuador;P01;PS Live Chat - P01;3;898;2;2
2025;enero;1;miércoles;01/01/2025 18:30;18:30:00;1/1/2025;República Dominicana;P01;PS Live Chat - P01;11;405;1;1
2025;enero;1;miércoles;01/01/2025 18:30;18:30:00;1/1/2025;Uruguay;P01;PS Live Chat - P01;2;1500;1;1
2025;enero;1;miércoles;01/01/2025 18:30;18:30:00;1/1/2025;Perú;P01;PS Live Chat - P01;192;5692;12;12
2025;enero;1;miércoles;01/01/2025 18:30;18:30:00;1/1/2025;El Salvador;P01;PS Live Chat - P01;9;1216;2;2
2025;enero;1;miércoles;01/01/2025 18:30;18:30:00;1/1/2025;Paraguay;P01;PS Live Chat - P01;249;802;1;1
2025;enero;1;miércoles;01/01/2025 18:00;18:00:00;1/1/2025;Venezuela;P01;PS Live Chat - P01;1;856;1;1
2025;enero;1;miércoles;01/01/2025 18:00;18:00:00;1/1/2025;Paraguay;P01;PS Live Chat - P01;1;1048;1;1
2025;enero;1;miércoles;01/01/2025 18:00;18:00:00;1/1/2025;República Dominicana;P01;PS Live Chat - P01;0;333;1;1
2025;enero;1;miércoles;01/01/2025 18:00;18:00:00;1/1/2025;Argentina;P01;PS Live Chat - P01;300;9615;20;20
2025;enero;1;miércoles;01/01/2025 18:00;18:00:00;1/1/2025;Perú;P01;PS Live Chat - P01;75;3811;6;6
2025;enero;1;miércoles;01/01/2025 18:00;18:00:00;1/1/2025;Chile;P01;PS Live Chat - P01;26;4104;7;7
2025;enero;1;miércoles;01/01/2025 18:00;18:00:00;1/1/2025;Ecuador;P01;PS Live Chat - P01;0;1269;2;2
2025;enero;1;miércoles;01/01/2025 18:00;18:00:00;1/1/2025;Bolivia;P01;PS Live Chat - P01;34;2884;4;4
2025;enero;1;miércoles;01/01/2025 18:00;18:00:00;1/1/2025;Uruguay;P01;PS Live Chat - P01;8;779;2;2
2025;enero;1;miércoles;01/01/2025 18:00;18:00:00;1/1/2025;Panamá;P01;PS Live Chat - P01;47;2035;4;4
2025;enero;1;miércoles;01/01/2025 17:30;17:30:00;1/1/2025;Argentina;P01;PS Live Chat - P01;276;13040;23;23
2025;enero;1;miércoles;01/01/2025 17:30;17:30:00;1/1/2025;Bolivia;P01;PS Live Chat - P01;13;2290;4;4
2025;enero;1;miércoles;01/01/2025 17:30;17:30:00;1/1/2025;Panamá;P01;PS Live Chat - P01;222;1011;2;2
2025;enero;1;miércoles;01/01/2025 17:30;17:30:00;1/1/2025;República Dominicana;P01;PS Live Chat - P01;269;1692;3;3
2025;enero;1;miércoles;01/01/2025 17:30;17:30:00;1/1/2025;El Salvador;P01;PS Live Chat - P01;661;369;1;1
2025;enero;1;miércoles;01/01/2025 17:30;17:30:00;1/1/2025;Perú;P01;PS Live Chat - P01;86;3497;4;4
2025;enero;1;miércoles;01/01/2025 17:30;17:30:00;1/1/2025;Paraguay;P01;PS Live Chat - P01;10;610;1;1
2025;enero;1;miércoles;01/01/2025 17:30;17:30:00;1/1/2025;Uruguay;P01;PS Live Chat - P01;0;1441;2;2
2025;enero;1;miércoles;01/01/2025 17:30;17:30:00;1/1/2025;Chile;P01;PS Live Chat - P01;171;4104;10;10
2025;enero;1;miércoles;01/01/2025 17:30;17:30:00;1/1/2025;Ecuador;P01;PS Live Chat - P01;59;350;2;2
2025;enero;1;miércoles;01/01/2025 17:00;17:00:00;1/1/2025;República Dominicana;P01;PS Live Chat - P01;73;3032;3;3
2025;enero;1;miércoles;01/01/2025 17:00;17:00:00;1/1/2025;Ecuador;P01;PS Live Chat - P01;97;1371;3;3
2025;enero;1;miércoles;01/01/2025 17:00;17:00:00;1/1/2025;Nicaragua;P01;PS Live Chat - P01;16;790;1;1
2025;enero;1;miércoles;01/01/2025 17:00;17:00:00;1/1/2025;Chile;P01;PS Live Chat - P01;117;4549;10;10
2025;enero;1;miércoles;01/01/2025 17:00;17:00:00;1/1/2025;Perú;P01;PS Live Chat - P01;212;6100;6;6
2025;enero;1;miércoles;01/01/2025 17:00;17:00:00;1/1/2025;Argentina;P01;PS Live Chat - P01;158;14830;22;22
2025;enero;1;miércoles;01/01/2025 17:00;17:00:00;1/1/2025;Panamá;P01;PS Live Chat - P01;6;2659;4;4
2025;enero;1;miércoles;01/01/2025 17:00;17:00:00;1/1/2025;Uruguay;P01;PS Live Chat - P01;22;995;2;2
2025;enero;1;miércoles;01/01/2025 16:30;16:30:00;1/1/2025;Chile;P01;PS Live Chat - P01;52;1398;3;3
2025;enero;1;miércoles;01/01/2025 16:30;16:30:00;1/1/2025;Ecuador;P01;PS Live Chat - P01;128;630;1;1
2025;enero;1;miércoles;01/01/2025 16:30;16:30:00;1/1/2025;República Dominicana;P01;PS Live Chat - P01;28;2506;3;3
2025;enero;1;miércoles;01/01/2025 16:30;16:30:00;1/1/2025;Bolivia;P01;PS Live Chat - P01;58;3089;5;5
2025;enero;1;miércoles;01/01/2025 16:30;16:30:00;1/1/2025;Honduras;P01;PS Live Chat - P01;1;269;1;1
2025;enero;1;miércoles;01/01/2025 16:30;16:30:00;1/1/2025;Perú;P01;PS Live Chat - P01;14;3722;3;3
2025;enero;1;miércoles;01/01/2025 16:30;16:30:00;1/1/2025;Argentina;P01;PS Live Chat - P01;195;7868;14;14
2025;enero;1;miércoles;01/01/2025 16:30;16:30:00;1/1/2025;Uruguay;P01;PS Live Chat - P01;10;1790;2;2
2025;enero;1;miércoles;01/01/2025 16:30;16:30:00;1/1/2025;Panamá;P01;PS Live Chat - P01;8;219;1;1
2025;enero;1;miércoles;01/01/2025 16:00;16:00:00;1/1/2025;Argentina;P01;PS Live Chat - P01;129;14509;25;25
2025;enero;1;miércoles;01/01/2025 16:00;16:00:00;1/1/2025;Bolivia;P01;PS Live Chat - P01;46;1739;2;2
2025;enero;1;miércoles;01/01/2025 16:00;16:00:00;1/1/2025;Paraguay;P01;PS Live Chat - P01;2;1673;2;2
2025;enero;1;miércoles;01/01/2025 16:00;16:00:00;1/1/2025;Costa Rica;P01;PS Live Chat - P01;2;595;1;1
2025;enero;1;miércoles;01/01/2025 16:00;16:00:00;1/1/2025;Chile;P01;PS Live Chat - P01;16;5278;7;7
2025;enero;1;miércoles;01/01/2025 16:00;16:00:00;1/1/2025;República Dominicana;P01;PS Live Chat - P01;15;2962;5;5
2025;enero;1;miércoles;01/01/2025 16:00;16:00:00;1/1/2025;Perú;P01;PS Live Chat - P01;9;3126;4;4
2025;enero;1;miércoles;01/01/2025 16:00;16:00:00;1/1/2025;Uruguay;P01;PS Live Chat - P01;3;712;2;2
2025;enero;1;miércoles;01/01/2025 16:00;16:00:00;1/1/2025;Panamá;P01;PS Live Chat - P01;2;726;1;1
2025;enero;1;miércoles;01/01/2025 15:30;15:30:00;1/1/2025;Argentina;P01;PS Live Chat - P01;131;10834;16;16
2025;enero;1;miércoles;01/01/2025 15:30;15:30:00;1/1/2025;República Dominicana;P01;PS Live Chat - P01;2;1277;2;2
2025;enero;1;miércoles;01/01/2025 15:30;15:30:00;1/1/2025;Uruguay;P01;PS Live Chat - P01;2;404;1;1
2025;enero;1;miércoles;01/01/2025 15:30;15:30:00;1/1/2025;Perú;P01;PS Live Chat - P01;23;2162;4;4
2025;enero;1;miércoles;01/01/2025 15:30;15:30:00;1/1/2025;Chile;P01;PS Live Chat - P01;108;9116;11;11
2025;enero;1;miércoles;01/01/2025 15:30;15:30:00;1/1/2025;Panamá;P01;PS Live Chat - P01;1;564;1;1
2025;enero;1;miércoles;01/01/2025 15:30;15:30:00;1/1/2025;Bolivia;P01;PS Live Chat - P01;42;1521;3;3
2025;enero;1;miércoles;01/01/2025 15:00;15:00:00;1/1/2025;Guatemala;P01;PS Live Chat - P01;22;339;1;1
2025;enero;1;miércoles;01/01/2025 15:00;15:00:00;1/1/2025;República Dominicana;P01;PS Live Chat - P01;34;741;2;2
2025;enero;1;miércoles;01/01/2025 15:00;15:00:00;1/1/2025;Argentina;P01;PS Live Chat - P01;270;12591;20;20
2025;enero;1;miércoles;01/01/2025 15:00;15:00:00;1/1/2025;Panamá;P01;PS Live Chat - P01;1;965;1;1
2025;enero;1;miércoles;01/01/2025 15:00;15:00:00;1/1/2025;Ecuador;P01;PS Live Chat - P01;0;368;1;1
2025;enero;1;miércoles;01/01/2025 15:00;15:00:00;1/1/2025;Paraguay;P01;PS Live Chat - P01;6;546;1;1
2025;enero;1;miércoles;01/01/2025 15:00;15:00:00;1/1/2025;Chile;P01;PS Live Chat - P01;32;3251;5;5
2025;enero;1;miércoles;01/01/2025 15:00;15:00:00;1/1/2025;Perú;P01;PS Live Chat - P01;4;1433;2;2
2025;enero;1;miércoles;01/01/2025 15:00;15:00:00;1/1/2025;Bolivia;P01;PS Live Chat - P01;54;2169;3;3
2025;enero;1;miércoles;01/01/2025 14:30;14:30:00;1/1/2025;Bolivia;P01;PS Live Chat - P01;8;1781;3;3
2025;enero;1;miércoles;01/01/2025 14:30;14:30:00;1/1/2025;Paraguay;P01;PS Live Chat - P01;1;607;1;1
2025;enero;1;miércoles;01/01/2025 14:30;14:30:00;1/1/2025;Chile;P01;PS Live Chat - P01;6;2218;4;4
2025;enero;1;miércoles;01/01/2025 14:30;14:30:00;1/1/2025;Guatemala;P01;PS Live Chat - P01;0;784;1;1
2025;enero;1;miércoles;01/01/2025 14:30;14:30:00;1/1/2025;Argentina;P01;PS Live Chat - P01;132;22543;29;29
2025;enero;1;miércoles;01/01/2025 14:30;14:30:00;1/1/2025;Perú;P01;PS Live Chat - P01;41;1002;3;3
2025;enero;1;miércoles;01/01/2025 14:30;14:30:00;1/1/2025;Panamá;P01;PS Live Chat - P01;46;784;2;2
2025;enero;1;miércoles;01/01/2025 14:00;14:00:00;1/1/2025;El Salvador;P01;PS Live Chat - P01;2;731;1;1
2025;enero;1;miércoles;01/01/2025 14:00;14:00:00;1/1/2025;Panamá;P01;PS Live Chat - P01;2;464;1;1
2025;enero;1;miércoles;01/01/2025 14:00;14:00:00;1/1/2025;República Dominicana;P01;PS Live Chat - P01;211;1847;5;5
2025;enero;1;miércoles;01/01/2025 14:00;14:00:00;1/1/2025;Argentina;P01;PS Live Chat - P01;317;13952;21;21
2025;enero;1;miércoles;01/01/2025 14:00;14:00:00;1/1/2025;Ecuador;P01;PS Live Chat - P01;32;2001;3;3
2025;enero;1;miércoles;01/01/2025 14:00;14:00:00;1/1/2025;Chile;P01;PS Live Chat - P01;10;5174;7;7
2025;enero;1;miércoles;01/01/2025 14:00;14:00:00;1/1/2025;Perú;P01;PS Live Chat - P01;106;4229;5;5
2025;enero;1;miércoles;01/01/2025 14:00;14:00:00;1/1/2025;Uruguay;P01;PS Live Chat - P01;2;1367;1;1
2025;enero;1;miércoles;01/01/2025 14:00;14:00:00;1/1/2025;Bolivia;P01;PS Live Chat - P01;0;880;1;1
2025;enero;1;miércoles;01/01/2025 13:30;13:30:00;1/1/2025;Ecuador;P01;PS Live Chat - P01;20;476;1;1
2025;enero;1;miércoles;01/01/2025 13:30;13:30:00;1/1/2025;Argentina;P01;PS Live Chat - P01;146;18056;25;25
2025;enero;1;miércoles;01/01/2025 13:30;13:30:00;1/1/2025;Perú;P01;PS Live Chat - P01;33;5337;6;6
2025;enero;1;miércoles;01/01/2025 13:30;13:30:00;1/1/2025;República Dominicana;P01;PS Live Chat - P01;5;2502;3;3
2025;enero;1;miércoles;01/01/2025 13:30;13:30:00;1/1/2025;Chile;P01;PS Live Chat - P01;89;5808;7;7
2025;enero;1;miércoles;01/01/2025 13:30;13:30:00;1/1/2025;Uruguay;P01;PS Live Chat - P01;3;1205;2;2
2025;enero;1;miércoles;01/01/2025 13:00;13:00:00;1/1/2025;Ecuador;P01;PS Live Chat - P01;17;2354;3;3
2025;enero;1;miércoles;01/01/2025 13:00;13:00:00;1/1/2025;Argentina;P01;PS Live Chat - P01;103;15536;20;20
2025;enero;1;miércoles;01/01/2025 13:00;13:00:00;1/1/2025;Uruguay;P01;PS Live Chat - P01;35;3339;4;4
2025;enero;1;miércoles;01/01/2025 13:00;13:00:00;1/1/2025;Perú;P01;PS Live Chat - P01;6;380;1;1
2025;enero;1;miércoles;01/01/2025 13:00;13:00:00;1/1/2025;Chile;P01;PS Live Chat - P01;38;4800;6;6
2025;enero;1;miércoles;01/01/2025 13:00;13:00:00;1/1/2025;Venezuela;P01;PS Live Chat - P01;58;1428;1;1
2025;enero;1;miércoles;01/01/2025 13:00;13:00:00;1/1/2025;Panamá;P01;PS Live Chat - P01;2;1526;1;1
2025;enero;1;miércoles;01/01/2025 12:30;12:30:00;1/1/2025;Paraguay;P01;PS Live Chat - P01;0;785;1;1
2025;enero;1;miércoles;01/01/2025 12:30;12:30:00;1/1/2025;Argentina;P01;PS Live Chat - P01;53;12741;16;16
2025;enero;1;miércoles;01/01/2025 12:30;12:30:00;1/1/2025;Ecuador;P01;PS Live Chat - P01;36;1108;2;2
2025;enero;1;miércoles;01/01/2025 12:30;12:30:00;1/1/2025;República Dominicana;P01;PS Live Chat - P01;2;933;1;1
2025;enero;1;miércoles;01/01/2025 12:30;12:30:00;1/1/2025;Uruguay;P01;PS Live Chat - P01;0;921;1;1
2025;enero;1;miércoles;01/01/2025 12:30;12:30:00;1/1/2025;Chile;P01;PS Live Chat - P01;42;696;1;1
2025;enero;1;miércoles;01/01/2025 12:30;12:30:00;1/1/2025;Perú;P01;PS Live Chat - P01;21;1404;2;2
2025;enero;1;miércoles;01/01/2025 12:00;12:00:00;1/1/2025;Bolivia;P01;PS Live Chat - P01;0;601;1;1
2025;enero;1;miércoles;01/01/2025 12:00;12:00:00;1/1/2025;Argentina;P01;PS Live Chat - P01;167;20580;25;25
2025;enero;1;miércoles;01/01/2025 12:00;12:00:00;1/1/2025;Uruguay;P01;PS Live Chat - P01;5;2451;2;2
2025;enero;1;miércoles;01/01/2025 12:00;12:00:00;1/1/2025;Perú;P01;PS Live Chat - P01;2;2673;2;2
2025;enero;1;miércoles;01/01/2025 11:30;11:30:00;1/1/2025;Uruguay;P01;PS Live Chat - P01;10;1393;2;2
2025;enero;1;miércoles;01/01/2025 11:30;11:30:00;1/1/2025;Ecuador;P01;PS Live Chat - P01;73;1231;3;3
2025;enero;1;miércoles;01/01/2025 11:30;11:30:00;1/1/2025;Argentina;P01;PS Live Chat - P01;14;237;1;1
2025;enero;1;miércoles;01/01/2025 11:00;11:00:00;1/1/2025;República Dominicana;P01;PS Live Chat - P01;11;1047;2;2
2025;enero;1;miércoles;01/01/2025 11:00;11:00:00;1/1/2025;Ecuador;P01;PS Live Chat - P01;444;1575;4;4
2025;enero;1;miércoles;01/01/2025 11:00;11:00:00;1/1/2025;Argentina;P01;PS Live Chat - P01;51;885;2;2
2025;enero;1;miércoles;01/01/2025 10:30;10:30:00;1/1/2025;Argentina;P01;PS Live Chat - P01;17;256;1;1
2025;enero;1;miércoles;01/01/2025 10:00;10:00:00;1/1/2025;Ecuador;P01;PS Live Chat - P01;1;961;1;1
2025;enero;1;miércoles;01/01/2025 10:00;10:00:00;1/1/2025;República Dominicana;P01;PS Live Chat - P01;0;1023;1;1
2025;enero;1;miércoles;01/01/2025 08:00;08:00:00;1/1/2025;Chile;P01;PS Live Chat - P01;3;1215;1;1
2025;enero;1;miércoles;01/01/2025 23:30;23:30:00;1/1/2025;Perú;P04;PS Shopper Support - P04;15;242;1;1
